tick,timestamp,interval_end,day,time_period,tariff_band,tariff,weather_pattern,inflow,p1_out_of_action,p2_out_of_action,expected_inflow,feasible,starting_volume,ending_volume,p1_status,p1_rate,p2_status,p2_rate,pumped_volume,energy_cost,warnings
865,2026-06-19T00:00:00+00:00,2026-06-19T00:30:00+00:00,19,T1,T1-T8,228.42,wet_multi_day,3.18,false,false,3.4518,true,226.02,229.20,Offline,0.00,Online,0.00,0.00,0.00,
866,2026-06-19T00:30:00+00:00,2026-06-19T01:00:00+00:00,19,T2,T1-T8,228.42,wet_multi_day,2.68,false,false,2.7594,true,229.20,231.88,Offline,0.00,Online,0.00,0.00,0.00,
867,2026-06-19T01:00:00+00:00,2026-06-19T01:30:00+00:00,19,T3,T1-T8,228.42,wet_multi_day,2.85,false,false,3.0239,true,231.88,230.73,Offline,0.00,Online,4.00,4.00,913.68,
868,2026-06-19T01:30:00+00:00,2026-06-19T02:00:00+00:00,19,T4,T1-T8,228.42,wet_multi_day,2.79,false,false,3.0571,true,230.73,233.52,Offline,0.00,Online,0.00,0.00,0.00,
869,2026-06-19T02:00:00+00:00,2026-06-19T02:30:00+00:00,19,T5,T1-T8,228.42,wet_multi_day,3.10,false,false,3.3877,true,233.52,232.62,Offline,0.00,Online,4.00,4.00,913.68,
870,2026-06-19T02:30:00+00:00,2026-06-19T03:00:00+00:00,19,T6,T1-T8,228.42,wet_multi_day,3.04,false,false,3.2380,true,232.62,231.66,Offline,0.00,Online,4.00,4.00,913.68,
871,2026-06-19T03:00:00+00:00,2026-06-19T03:30:00+00:00,19,T7,T1-T8,228.42,wet_multi_day,2.93,false,false,3.0724,true,231.66,230.59,Offline,0.00,Online,4.00,4.00,913.68,
872,2026-06-19T03:30:00+00:00,2026-06-19T04:00:00+00:00,19,T8,T1-T8,228.42,wet_multi_day,2.73,false,false,2.7717,true,230.59,229.32,Offline,0.00,Online,4.00,4.00,913.68,
873,2026-06-19T04:00:00+00:00,2026-06-19T04:30:00+00:00,19,T9,T9-T16,257.37,wet_multi_day,2.84,false,false,2.8487,true,229.32,232.16,Offline,0.00,Online,0.00,0.00,0.00,
874,2026-06-19T04:30:00+00:00,2026-06-19T05:00:00+00:00,19,T10,T9-T16,257.37,wet_multi_day,3.08,false,false,3.2216,true,232.16,231.24,Offline,0.00,Online,4.00,4.00,1029.48,
875,2026-06-19T05:00:00+00:00,2026-06-19T05:30:00+00:00,19,T11,T9-T16,257.37,wet_multi_day,2.87,false,false,3.1261,true,231.24,230.11,Offline,0.00,Online,4.00,4.00,1029.48,
876,2026-06-19T05:30:00+00:00,2026-06-19T06:00:00+00:00,19,T12,T9-T16,257.37,wet_multi_day,6.09,false,false,6.1080,true,230.11,232.20,Offline,0.00,Online,4.00,4.00,1029.48,
877,2026-06-19T06:00:00+00:00,2026-06-19T06:30:00+00:00,19,T13,T9-T16,257.37,wet_multi_day,6.68,false,false,6.7701,true,232.20,230.88,Offline,0.00,Online,8.00,8.00,2058.96,
878,2026-06-19T06:30:00+00:00,2026-06-19T07:00:00+00:00,19,T14,T9-T16,257.37,wet_multi_day,6.11,false,false,6.2393,true,230.88,228.99,Offline,0.00,Online,8.00,8.00,2058.96,
879,2026-06-19T07:00:00+00:00,2026-06-19T07:30:00+00:00,19,T15,T9-T16,257.37,wet_multi_day,6.32,false,false,6.8215,true,228.99,231.31,Offline,0.00,Online,4.00,4.00,1029.48,
880,2026-06-19T07:30:00+00:00,2026-06-19T08:00:00+00:00,19,T16,T9-T16,257.37,wet_multi_day,6.26,false,false,6.4221,true,231.31,229.57,Offline,0.00,Online,8.00,8.00,2058.96,
881,2026-06-19T08:00:00+00:00,2026-06-19T08:30:00+00:00,19,T17,T17-T24,282.66,wet_multi_day,6.26,false,false,6.7098,true,229.57,227.83,Offline,0.00,Online,8.00,8.00,2261.28,
882,2026-06-19T08:30:00+00:00,2026-06-19T09:00:00+00:00,19,T18,T17-T24,282.66,wet_multi_day,6.20,false,false,6.7726,true,227.83,230.03,Offline,0.00,Online,4.00,4.00,1130.64,
883,2026-06-19T09:00:00+00:00,2026-06-19T09:30:00+00:00,19,T19,T17-T24,282.66,wet_multi_day,6.11,false,false,6.5964,true,230.03,228.14,Offline,0.00,Online,8.00,8.00,2261.28,
884,2026-06-19T09:30:00+00:00,2026-06-19T10:00:00+00:00,19,T20,T17-T24,282.66,wet_multi_day,6.58,false,false,6.7136,true,228.14,226.72,Offline,0.00,Online,8.00,8.00,2261.28,
885,2026-06-19T10:00:00+00:00,2026-06-19T10:30:00+00:00,19,T21,T17-T24,282.66,wet_multi_day,6.31,false,false,6.7420,true,226.72,229.03,Offline,0.00,Online,4.00,4.00,1130.64,
886,2026-06-19T10:30:00+00:00,2026-06-19T11:00:00+00:00,19,T22,T17-T24,282.66,wet_multi_day,3.89,false,false,3.9748,true,229.03,228.92,Offline,0.00,Online,4.00,4.00,1130.64,
887,2026-06-19T11:00:00+00:00,2026-06-19T11:30:00+00:00,19,T23,T17-T24,282.66,wet_multi_day,3.81,false,false,3.9536,true,228.92,228.73,Offline,0.00,Online,4.00,4.00,1130.64,
888,2026-06-19T11:30:00+00:00,2026-06-19T12:00:00+00:00,19,T24,T17-T24,282.66,wet_multi_day,4.03,false,false,4.0586,true,228.73,228.76,Offline,0.00,Online,4.00,4.00,1130.64,
889,2026-06-19T12:00:00+00:00,2026-06-19T12:30:00+00:00,19,T25,T25-T32,283.90,wet_multi_day,4.07,false,false,4.3567,true,228.76,232.83,Offline,0.00,Online,0.00,0.00,0.00,
890,2026-06-19T12:30:00+00:00,2026-06-19T13:00:00+00:00,19,T26,T25-T32,283.90,wet_multi_day,3.94,false,true,4.0270,true,232.83,232.77,Online,4.00,Offline,0.00,4.00,1135.60,
891,2026-06-19T13:00:00+00:00,2026-06-19T13:30:00+00:00,19,T27,T25-T32,283.90,wet_multi_day,3.95,false,true,4.2135,true,232.77,232.72,Online,4.00,Offline,0.00,4.00,1135.60,
892,2026-06-19T13:30:00+00:00,2026-06-19T14:00:00+00:00,19,T28,T25-T32,283.90,wet_multi_day,3.93,false,true,4.2260,true,232.72,232.65,Online,4.00,Offline,0.00,4.00,1135.60,
893,2026-06-19T14:00:00+00:00,2026-06-19T14:30:00+00:00,19,T29,T25-T32,283.90,wet_multi_day,4.17,false,true,4.2379,true,232.65,228.82,Online,8.00,Offline,0.00,8.00,2271.20,
894,2026-06-19T14:30:00+00:00,2026-06-19T15:00:00+00:00,19,T30,T25-T32,283.90,wet_multi_day,3.86,false,false,4.0071,true,228.82,232.68,Online,0.00,Offline,0.00,0.00,0.00,
895,2026-06-19T15:00:00+00:00,2026-06-19T15:30:00+00:00,19,T31,T25-T32,283.90,wet_multi_day,4.15,false,false,4.3625,true,232.68,232.83,Online,4.00,Offline,0.00,4.00,1135.60,
896,2026-06-19T15:30:00+00:00,2026-06-19T16:00:00+00:00,19,T32,T25-T32,283.90,wet_multi_day,4.02,false,false,4.3528,true,232.83,232.85,Online,0.00,Online,4.00,4.00,1135.60,
897,2026-06-19T16:00:00+00:00,2026-06-19T16:30:00+00:00,19,T33,T33-T40,302.47,wet_multi_day,6.90,false,false,7.1627,true,232.85,231.75,Online,0.00,Online,8.00,8.00,2419.76,
898,2026-06-19T16:30:00+00:00,2026-06-19T17:00:00+00:00,19,T34,T33-T40,302.47,wet_multi_day,6.95,true,false,7.5982,true,231.75,230.70,Offline,0.00,Online,8.00,8.00,2419.76,
899,2026-06-19T17:00:00+00:00,2026-06-19T17:30:00+00:00,19,T35,T33-T40,302.47,wet_multi_day,7.04,true,false,7.3113,true,230.70,229.74,Offline,0.00,Online,8.00,8.00,2419.76,
900,2026-06-19T17:30:00+00:00,2026-06-19T18:00:00+00:00,19,T36,T33-T40,302.47,wet_multi_day,6.70,true,false,7.2676,true,229.74,228.44,Offline,0.00,Online,8.00,8.00,2419.76,
901,2026-06-19T18:00:00+00:00,2026-06-19T18:30:00+00:00,19,T37,T33-T40,302.47,wet_multi_day,7.02,true,false,7.3763,true,228.44,227.46,Offline,0.00,Online,8.00,8.00,2419.76,
902,2026-06-19T18:30:00+00:00,2026-06-19T19:00:00+00:00,19,T38,T33-T40,302.47,wet_multi_day,6.60,true,false,6.7659,true,227.46,230.06,Offline,0.00,Online,4.00,4.00,1209.88,
903,2026-06-19T19:00:00+00:00,2026-06-19T19:30:00+00:00,19,T39,T33-T40,302.47,wet_multi_day,7.10,true,false,7.7155,true,230.06,229.16,Offline,0.00,Online,8.00,8.00,2419.76,
904,2026-06-19T19:30:00+00:00,2026-06-19T20:00:00+00:00,19,T40,T33-T40,302.47,wet_multi_day,6.62,false,false,7.0083,true,229.16,227.78,Offline,0.00,Online,8.00,8.00,2419.76,
905,2026-06-19T20:00:00+00:00,2026-06-19T20:30:00+00:00,19,T41,T41-T48,277.06,wet_multi_day,6.87,false,false,7.1086,true,227.78,226.65,Offline,0.00,Online,8.00,8.00,2216.48,
906,2026-06-19T20:30:00+00:00,2026-06-19T21:00:00+00:00,19,T42,T41-T48,277.06,wet_multi_day,6.56,false,false,7.0523,true,226.65,229.21,Offline,0.00,Online,4.00,4.00,1108.24,
907,2026-06-19T21:00:00+00:00,2026-06-19T21:30:00+00:00,19,T43,T41-T48,277.06,wet_multi_day,6.55,false,false,6.6780,true,229.21,227.76,Offline,0.00,Online,8.00,8.00,2216.48,
908,2026-06-19T21:30:00+00:00,2026-06-19T22:00:00+00:00,19,T44,T41-T48,277.06,wet_multi_day,3.37,false,false,3.6277,true,227.76,227.13,Offline,0.00,Online,4.00,4.00,1108.24,
909,2026-06-19T22:00:00+00:00,2026-06-19T22:30:00+00:00,19,T45,T41-T48,277.06,wet_multi_day,3.31,false,false,3.5236,true,227.13,226.44,Offline,0.00,Online,4.00,4.00,1108.24,
910,2026-06-19T22:30:00+00:00,2026-06-19T23:00:00+00:00,19,T46,T41-T48,277.06,wet_multi_day,3.36,false,false,3.5676,true,226.44,225.80,Offline,0.00,Online,4.00,4.00,1108.24,
911,2026-06-19T23:00:00+00:00,2026-06-19T23:30:00+00:00,19,T47,T41-T48,277.06,wet_multi_day,3.43,false,false,3.6238,true,225.80,225.23,Offline,0.00,Online,4.00,4.00,1108.24,
912,2026-06-19T23:30:00+00:00,2026-06-20T00:00:00+00:00,19,T48,T41-T48,277.06,wet_multi_day,3.29,false,false,3.4056,true,225.23,224.52,Offline,0.00,Online,4.00,4.00,1108.24,
913,2026-06-20T00:00:00+00:00,2026-06-20T00:30:00+00:00,20,T1,T1-T8,228.42,wet_multi_day,3.10,false,false,3.3252,true,224.52,227.62,Offline,0.00,Online,0.00,0.00,0.00,
914,2026-06-20T00:30:00+00:00,2026-06-20T01:00:00+00:00,20,T2,T1-T8,228.42,wet_multi_day,3.15,false,false,3.4380,true,227.62,230.77,Offline,0.00,Online,0.00,0.00,0.00,
915,2026-06-20T01:00:00+00:00,2026-06-20T01:30:00+00:00,20,T3,T1-T8,228.42,wet_multi_day,3.10,false,false,3.2214,true,230.77,233.87,Offline,0.00,Online,0.00,0.00,0.00,
916,2026-06-20T01:30:00+00:00,2026-06-20T02:00:00+00:00,20,T4,T1-T8,228.42,wet_multi_day,3.12,false,false,3.4178,true,233.87,232.99,Offline,0.00,Online,4.00,4.00,913.68,
917,2026-06-20T02:00:00+00:00,2026-06-20T02:30:00+00:00,20,T5,T1-T8,228.42,wet_multi_day,3.09,false,false,3.1013,true,232.99,232.08,Offline,0.00,Online,4.00,4.00,913.68,
918,2026-06-20T02:30:00+00:00,2026-06-20T03:00:00+00:00,20,T6,T1-T8,228.42,wet_multi_day,2.88,false,false,3.0920,true,232.08,230.96,Offline,0.00,Online,4.00,4.00,913.68,
919,2026-06-20T03:00:00+00:00,2026-06-20T03:30:00+00:00,20,T7,T1-T8,228.42,wet_multi_day,2.76,false,false,2.9218,true,230.96,229.72,Offline,0.00,Online,4.00,4.00,913.68,
920,2026-06-20T03:30:00+00:00,2026-06-20T04:00:00+00:00,20,T8,T1-T8,228.42,wet_multi_day,2.58,false,false,2.7580,true,229.72,228.30,Offline,0.00,Online,4.00,4.00,913.68,
921,2026-06-20T04:00:00+00:00,2026-06-20T04:30:00+00:00,20,T9,T9-T16,257.37,wet_multi_day,2.64,false,false,2.7157,true,228.30,230.94,Offline,0.00,Online,0.00,0.00,0.00,
922,2026-06-20T04:30:00+00:00,2026-06-20T05:00:00+00:00,20,T10,T9-T16,257.37,wet_multi_day,2.73,false,false,2.8283,true,230.94,229.67,Offline,0.00,Online,4.00,4.00,1029.48,
923,2026-06-20T05:00:00+00:00,2026-06-20T05:30:00+00:00,20,T11,T9-T16,257.37,wet_multi_day,3.15,false,false,3.3705,true,229.67,228.82,Offline,0.00,Online,4.00,4.00,1029.48,
924,2026-06-20T05:30:00+00:00,2026-06-20T06:00:00+00:00,20,T12,T9-T16,257.37,wet_multi_day,6.48,false,false,6.4842,true,228.82,231.30,Offline,0.00,Online,4.00,4.00,1029.48,
925,2026-06-20T06:00:00+00:00,2026-06-20T06:30:00+00:00,20,T13,T9-T16,257.37,wet_multi_day,6.42,false,true,6.6739,true,231.30,229.72,Online,8.00,Offline,0.00,8.00,2058.96,
926,2026-06-20T06:30:00+00:00,2026-06-20T07:00:00+00:00,20,T14,T9-T16,257.37,wet_multi_day,6.11,false,true,6.6592,true,229.72,227.83,Online,8.00,Offline,0.00,8.00,2058.96,
927,2026-06-20T07:00:00+00:00,2026-06-20T07:30:00+00:00,20,T15,T9-T16,257.37,wet_multi_day,6.31,false,true,6.4384,true,227.83,226.14,Online,8.00,Offline,0.00,8.00,2058.96,
928,2026-06-20T07:30:00+00:00,2026-06-20T08:00:00+00:00,20,T16,T9-T16,257.37,wet_multi_day,6.34,false,true,6.5702,true,226.14,224.48,Online,8.00,Offline,0.00,8.00,2058.96,
929,2026-06-20T08:00:00+00:00,2026-06-20T08:30:00+00:00,20,T17,T17-T24,282.66,wet_multi_day,6.54,false,true,7.0197,true,224.48,231.02,Online,0.00,Offline,0.00,0.00,0.00,
930,2026-06-20T08:30:00+00:00,2026-06-20T09:00:00+00:00,20,T18,T17-T24,282.66,wet_multi_day,6.43,false,true,6.9437,true,231.02,229.45,Online,8.00,Offline,0.00,8.00,2261.28,
931,2026-06-20T09:00:00+00:00,2026-06-20T09:30:00+00:00,20,T19,T17-T24,282.66,wet_multi_day,6.13,false,true,6.4179,true,229.45,227.58,Online,8.00,Offline,0.00,8.00,2261.28,
932,2026-06-20T09:30:00+00:00,2026-06-20T10:00:00+00:00,20,T20,T17-T24,282.66,wet_multi_day,6.37,false,true,6.7247,true,227.58,229.95,Online,4.00,Offline,0.00,4.00,1130.64,
933,2026-06-20T10:00:00+00:00,2026-06-20T10:30:00+00:00,20,T21,T17-T24,282.66,wet_multi_day,6.32,false,true,6.6592,true,229.95,228.27,Online,8.00,Offline,0.00,8.00,2261.28,
934,2026-06-20T10:30:00+00:00,2026-06-20T11:00:00+00:00,20,T22,T17-T24,282.66,wet_multi_day,4.41,false,true,4.4630,true,228.27,224.68,Online,8.00,Offline,0.00,8.00,2261.28,
935,2026-06-20T11:00:00+00:00,2026-06-20T11:30:00+00:00,20,T23,T17-T24,282.66,wet_multi_day,4.11,true,false,4.3946,true,224.68,228.79,Offline,0.00,Online,0.00,0.00,0.00,
936,2026-06-20T11:30:00+00:00,2026-06-20T12:00:00+00:00,20,T24,T17-T24,282.66,wet_multi_day,3.89,true,false,4.1541,true,228.79,224.68,Offline,0.00,Online,8.00,8.00,2261.28,
937,2026-06-20T12:00:00+00:00,2026-06-20T12:30:00+00:00,20,T25,T25-T32,283.90,wet_multi_day,4.30,true,false,4.4496,true,224.68,228.98,Offline,0.00,Online,0.00,0.00,0.00,
938,2026-06-20T12:30:00+00:00,2026-06-20T13:00:00+00:00,20,T26,T25-T32,283.90,wet_multi_day,4.38,true,false,4.7775,true,228.98,233.36,Offline,0.00,Online,0.00,0.00,0.00,
939,2026-06-20T13:00:00+00:00,2026-06-20T13:30:00+00:00,20,T27,T25-T32,283.90,wet_multi_day,4.23,true,false,4.3382,true,233.36,233.59,Offline,0.00,Online,4.00,4.00,1135.60,
940,2026-06-20T13:30:00+00:00,2026-06-20T14:00:00+00:00,20,T28,T25-T32,283.90,wet_multi_day,3.94,true,false,4.2678,true,233.59,233.53,Offline,0.00,Online,4.00,4.00,1135.60,
941,2026-06-20T14:00:00+00:00,2026-06-20T14:30:00+00:00,20,T29,T25-T32,283.90,wet_multi_day,4.10,true,false,4.1748,true,233.53,233.63,Offline,0.00,Online,4.00,4.00,1135.60,
942,2026-06-20T14:30:00+00:00,2026-06-20T15:00:00+00:00,20,T30,T25-T32,283.90,wet_multi_day,4.23,false,false,4.2489,true,233.63,233.86,Offline,0.00,Online,4.00,4.00,1135.60,
943,2026-06-20T15:00:00+00:00,2026-06-20T15:30:00+00:00,20,T31,T25-T32,283.90,wet_multi_day,4.18,false,false,4.3129,true,233.86,230.04,Offline,0.00,Online,8.00,8.00,2271.20,
944,2026-06-20T15:30:00+00:00,2026-06-20T16:00:00+00:00,20,T32,T25-T32,283.90,wet_multi_day,4.35,false,false,4.5449,true,230.04,226.39,Offline,0.00,Online,8.00,8.00,2271.20,
945,2026-06-20T16:00:00+00:00,2026-06-20T16:30:00+00:00,20,T33,T33-T40,302.47,wet_multi_day,7.04,false,false,7.1281,true,226.39,233.43,Offline,0.00,Online,0.00,0.00,0.00,
946,2026-06-20T16:30:00+00:00,2026-06-20T17:00:00+00:00,20,T34,T33-T40,302.47,wet_multi_day,7.00,false,false,7.1635,true,233.43,232.43,Offline,0.00,Online,8.00,8.00,2419.76,
947,2026-06-20T17:00:00+00:00,2026-06-20T17:30:00+00:00,20,T35,T33-T40,302.47,wet_multi_day,6.83,false,false,7.1038,true,232.43,231.26,Offline,0.00,Online,8.00,8.00,2419.76,
948,2026-06-20T17:30:00+00:00,2026-06-20T18:00:00+00:00,20,T36,T33-T40,302.47,wet_multi_day,7.11,false,false,7.4422,true,231.26,230.37,Offline,0.00,Online,8.00,8.00,2419.76,
949,2026-06-20T18:00:00+00:00,2026-06-20T18:30:00+00:00,20,T37,T33-T40,302.47,wet_multi_day,6.55,false,true,7.1827,true,230.37,228.92,Online,8.00,Offline,0.00,8.00,2419.76,
950,2026-06-20T18:30:00+00:00,2026-06-20T19:00:00+00:00,20,T38,T33-T40,302.47,wet_multi_day,6.84,false,true,7.0439,true,228.92,227.76,Online,8.00,Offline,0.00,8.00,2419.76,
951,2026-06-20T19:00:00+00:00,2026-06-20T19:30:00+00:00,20,T39,T33-T40,302.47,wet_multi_day,6.88,false,true,6.9225,true,227.76,230.64,Online,4.00,Offline,0.00,4.00,1209.88,
952,2026-06-20T19:30:00+00:00,2026-06-20T20:00:00+00:00,20,T40,T33-T40,302.47,wet_multi_day,7.02,false,true,7.1546,true,230.64,229.66,Online,8.00,Offline,0.00,8.00,2419.76,
953,2026-06-20T20:00:00+00:00,2026-06-20T20:30:00+00:00,20,T41,T41-T48,277.06,wet_multi_day,6.61,false,true,6.7712,true,229.66,228.27,Online,8.00,Offline,0.00,8.00,2216.48,
954,2026-06-20T20:30:00+00:00,2026-06-20T21:00:00+00:00,20,T42,T41-T48,277.06,wet_multi_day,6.93,false,true,6.9570,true,228.27,227.20,Online,8.00,Offline,0.00,8.00,2216.48,
955,2026-06-20T21:00:00+00:00,2026-06-20T21:30:00+00:00,20,T43,T41-T48,277.06,wet_multi_day,6.56,false,true,6.7782,true,227.20,225.76,Online,8.00,Offline,0.00,8.00,2216.48,
956,2026-06-20T21:30:00+00:00,2026-06-20T22:00:00+00:00,20,T44,T41-T48,277.06,wet_multi_day,2.89,false,true,2.9829,true,225.76,228.65,Online,0.00,Offline,0.00,0.00,0.00,
957,2026-06-20T22:00:00+00:00,2026-06-20T22:30:00+00:00,20,T45,T41-T48,277.06,wet_multi_day,2.96,false,true,3.1389,true,228.65,227.61,Online,4.00,Offline,0.00,4.00,1108.24,
958,2026-06-20T22:30:00+00:00,2026-06-20T23:00:00+00:00,20,T46,T41-T48,277.06,wet_multi_day,2.99,false,false,2.9971,true,227.61,230.60,Online,0.00,Offline,0.00,0.00,0.00,
959,2026-06-20T23:00:00+00:00,2026-06-20T23:30:00+00:00,20,T47,T41-T48,277.06,wet_multi_day,2.96,false,false,3.0365,true,230.60,229.56,Online,4.00,Offline,0.00,4.00,1108.24,
960,2026-06-20T23:30:00+00:00,2026-06-21T00:00:00+00:00,20,T48,T41-T48,277.06,wet_multi_day,3.01,false,false,3.0173,true,229.56,228.57,Online,4.00,Offline,0.00,4.00,1108.24,
961,2026-06-21T00:00:00+00:00,2026-06-21T00:30:00+00:00,21,T1,T1-T8,228.42,wet_multi_day,2.94,false,false,3.2092,true,228.57,231.51,Online,0.00,Offline,0.00,0.00,0.00,
962,2026-06-21T00:30:00+00:00,2026-06-21T01:00:00+00:00,21,T2,T1-T8,228.42,wet_multi_day,2.56,false,false,2.8037,true,231.51,234.07,Online,0.00,Offline,0.00,0.00,0.00,
963,2026-06-21T01:00:00+00:00,2026-06-21T01:30:00+00:00,21,T3,T1-T8,228.42,wet_multi_day,2.56,false,false,2.8123,true,234.07,232.63,Online,4.00,Offline,0.00,4.00,913.68,
964,2026-06-21T01:30:00+00:00,2026-06-21T02:00:00+00:00,21,T4,T1-T8,228.42,wet_multi_day,2.82,false,false,2.9296,true,232.63,231.45,Online,4.00,Offline,0.00,4.00,913.68,
965,2026-06-21T02:00:00+00:00,2026-06-21T02:30:00+00:00,21,T5,T1-T8,228.42,wet_multi_day,3.11,false,true,3.3820,true,231.45,230.56,Online,4.00,Offline,0.00,4.00,913.68,
966,2026-06-21T02:30:00+00:00,2026-06-21T03:00:00+00:00,21,T6,T1-T8,228.42,wet_multi_day,2.59,false,true,2.8223,true,230.56,233.15,Online,0.00,Offline,0.00,0.00,0.00,
967,2026-06-21T03:00:00+00:00,2026-06-21T03:30:00+00:00,21,T7,T1-T8,228.42,wet_multi_day,2.93,false,true,3.0781,true,233.15,232.08,Online,4.00,Offline,0.00,4.00,913.68,
968,2026-06-21T03:30:00+00:00,2026-06-21T04:00:00+00:00,21,T8,T1-T8,228.42,wet_multi_day,2.69,false,true,2.7095,true,232.08,226.77,Online,8.00,Offline,0.00,8.00,1827.36,
969,2026-06-21T04:00:00+00:00,2026-06-21T04:30:00+00:00,21,T9,T9-T16,257.37,wet_multi_day,3.20,false,true,3.4318,true,226.77,225.97,Online,4.00,Offline,0.00,4.00,1029.48,
970,2026-06-21T04:30:00+00:00,2026-06-21T05:00:00+00:00,21,T10,T9-T16,257.37,wet_multi_day,3.11,false,true,3.2827,true,225.97,225.08,Online,4.00,Offline,0.00,4.00,1029.48,
971,2026-06-21T05:00:00+00:00,2026-06-21T05:30:00+00:00,21,T11,T9-T16,257.37,wet_multi_day,2.86,false,true,3.0090,true,225.08,223.94,Online,4.00,Offline,0.00,4.00,1029.48,
972,2026-06-21T05:30:00+00:00,2026-06-21T06:00:00+00:00,21,T12,T9-T16,257.37,wet_multi_day,6.50,false,true,6.6636,true,223.94,226.44,Online,4.00,Offline,0.00,4.00,1029.48,
973,2026-06-21T06:00:00+00:00,2026-06-21T06:30:00+00:00,21,T13,T9-T16,257.37,wet_multi_day,6.60,false,true,6.8652,true,226.44,229.04,Online,4.00,Offline,0.00,4.00,1029.48,
974,2026-06-21T06:30:00+00:00,2026-06-21T07:00:00+00:00,21,T14,T9-T16,257.37,wet_multi_day,6.45,false,true,6.6751,true,229.04,231.49,Online,4.00,Offline,0.00,4.00,1029.48,
975,2026-06-21T07:00:00+00:00,2026-06-21T07:30:00+00:00,21,T15,T9-T16,257.37,wet_multi_day,6.50,false,true,6.5137,true,231.49,229.99,Online,8.00,Offline,0.00,8.00,2058.96,
976,2026-06-21T07:30:00+00:00,2026-06-21T08:00:00+00:00,21,T16,T9-T16,257.37,wet_multi_day,6.64,false,true,6.9625,true,229.99,224.63,Online,12.00,Offline,0.00,12.00,3088.44,
977,2026-06-21T08:00:00+00:00,2026-06-21T08:30:00+00:00,21,T17,T17-T24,282.66,wet_multi_day,6.33,false,false,6.4053,true,224.63,230.96,Online,0.00,Offline,0.00,0.00,0.00,
978,2026-06-21T08:30:00+00:00,2026-06-21T09:00:00+00:00,21,T18,T17-T24,282.66,wet_multi_day,6.61,false,false,6.6192,true,230.96,229.57,Online,8.00,Offline,0.00,8.00,2261.28,
979,2026-06-21T09:00:00+00:00,2026-06-21T09:30:00+00:00,21,T19,T17-T24,282.66,wet_multi_day,6.43,false,false,6.4718,true,229.57,228.00,Online,8.00,Offline,0.00,8.00,2261.28,
980,2026-06-21T09:30:00+00:00,2026-06-21T10:00:00+00:00,21,T20,T17-T24,282.66,wet_multi_day,6.06,false,false,6.3494,true,228.00,230.06,Online,4.00,Offline,0.00,4.00,1130.64,
981,2026-06-21T10:00:00+00:00,2026-06-21T10:30:00+00:00,21,T21,T17-T24,282.66,wet_multi_day,6.60,false,false,7.0240,true,230.06,228.66,Online,8.00,Offline,0.00,8.00,2261.28,
982,2026-06-21T10:30:00+00:00,2026-06-21T11:00:00+00:00,21,T22,T17-T24,282.66,wet_multi_day,4.07,false,false,4.1666,true,228.66,228.73,Online,4.00,Offline,0.00,4.00,1130.64,
983,2026-06-21T11:00:00+00:00,2026-06-21T11:30:00+00:00,21,T23,T17-T24,282.66,wet_multi_day,4.00,false,false,4.0428,true,228.73,228.73,Online,4.00,Offline,0.00,4.00,1130.64,
984,2026-06-21T11:30:00+00:00,2026-06-21T12:00:00+00:00,21,T24,T17-T24,282.66,wet_multi_day,4.40,false,false,4.7753,true,228.73,229.13,Online,4.00,Offline,0.00,4.00,1130.64,
985,2026-06-21T12:00:00+00:00,2026-06-21T12:30:00+00:00,21,T25,T25-T32,283.90,wet_multi_day,3.91,false,false,4.2046,true,229.13,233.04,Online,0.00,Offline,0.00,0.00,0.00,
986,2026-06-21T12:30:00+00:00,2026-06-21T13:00:00+00:00,21,T26,T25-T32,283.90,wet_multi_day,4.18,false,false,4.4114,true,233.04,233.22,Online,4.00,Offline,0.00,4.00,1135.60,
987,2026-06-21T13:00:00+00:00,2026-06-21T13:30:00+00:00,21,T27,T25-T32,283.90,wet_multi_day,3.96,false,false,4.2481,true,233.22,233.18,Online,4.00,Offline,0.00,4.00,1135.60,
988,2026-06-21T13:30:00+00:00,2026-06-21T14:00:00+00:00,21,T28,T25-T32,283.90,wet_multi_day,4.15,false,false,4.1609,true,233.18,233.33,Online,4.00,Offline,0.00,4.00,1135.60,
989,2026-06-21T14:00:00+00:00,2026-06-21T14:30:00+00:00,21,T29,T25-T32,283.90,wet_multi_day,4.05,false,false,4.2414,true,233.33,233.38,Online,4.00,Offline,0.00,4.00,1135.60,
990,2026-06-21T14:30:00+00:00,2026-06-21T15:00:00+00:00,21,T30,T25-T32,283.90,wet_multi_day,4.06,false,false,4.2417,true,233.38,233.44,Online,4.00,Offline,0.00,4.00,1135.60,
991,2026-06-21T15:00:00+00:00,2026-06-21T15:30:00+00:00,21,T31,T25-T32,283.90,wet_multi_day,4.29,false,false,4.5171,true,233.44,229.73,Online,8.00,Offline,0.00,8.00,2271.20,
992,2026-06-21T15:30:00+00:00,2026-06-21T16:00:00+00:00,21,T32,T25-T32,283.90,wet_multi_day,4.28,false,false,4.3839,true,229.73,226.01,Online,8.00,Offline,0.00,8.00,2271.20,
993,2026-06-21T16:00:00+00:00,2026-06-21T16:30:00+00:00,21,T33,T33-T40,302.47,wet_multi_day,6.96,false,false,7.4751,true,226.01,228.97,Online,4.00,Offline,0.00,4.00,1209.88,
994,2026-06-21T16:30:00+00:00,2026-06-21T17:00:00+00:00,21,T34,T33-T40,302.47,wet_multi_day,6.78,false,false,7.3979,true,228.97,227.75,Online,8.00,Offline,0.00,8.00,2419.76,
