tick,timestamp,interval_end,day,time_period,tariff_band,tariff,weather_pattern,inflow,p1_out_of_action,p2_out_of_action
1274,2026-06-27T12:30:00+00:00,2026-06-27T13:00:00+00:00,27,T26,T25-T32,283.90,wet,3.45,false,false
1275,2026-06-27T13:00:00+00:00,2026-06-27T13:30:00+00:00,27,T27,T25-T32,283.90,wet,3.59,false,false
1276,2026-06-27T13:30:00+00:00,2026-06-27T14:00:00+00:00,27,T28,T25-T32,283.90,wet,3.59,false,false
1277,2026-06-27T14:00:00+00:00,2026-06-27T14:30:00+00:00,27,T29,T25-T32,283.90,wet,3.50,false,false
1278,2026-06-27T14:30:00+00:00,2026-06-27T15:00:00+00:00,27,T30,T25-T32,283.90,wet,3.57,false,false
1279,2026-06-27T15:00:00+00:00,2026-06-27T15:30:00+00:00,27,T31,T25-T32,283.90,wet,3.56,false,false
1280,2026-06-27T15:30:00+00:00,2026-06-27T16:00:00+00:00,27,T32,T25-T32,283.90,wet,3.43,false,false
1281,2026-06-27T16:00:00+00:00,2026-06-27T16:30:00+00:00,27,T33,T33-T40,302.47,wet,5.77,false,false
1282,2026-06-27T16:30:00+00:00,2026-06-27T17:00:00+00:00,27,T34,T33-T40,302.47,wet,5.54,false,false
1283,2026-06-27T17:00:00+00:00,2026-06-27T17:30:00+00:00,27,T35,T33-T40,302.47,wet,5.56,false,false
1284,2026-06-27T17:30:00+00:00,2026-06-27T18:00:00+00:00,27,T36,T33-T40,302.47,wet,5.62,false,false
1285,2026-06-27T18:00:00+00:00,2026-06-27T18:30:00+00:00,27,T37,T33-T40,302.47,wet,5.95,false,false
1286,2026-06-27T18:30:00+00:00,2026-06-27T19:00:00+00:00,27,T38,T33-T40,302.47,wet,5.68,false,false
1287,2026-06-27T19:00:00+00:00,2026-06-27T19:30:00+00:00,27,T39,T33-T40,302.47,wet,5.67,false,false
1288,2026-06-27T19:30:00+00:00,2026-06-27T20:00:00+00:00,27,T40,T33-T40,302.47,wet,5.72,false,false
1289,2026-06-27T20:00:00+00:00,2026-06-27T20:30:00+00:00,27,T41,T41-T48,277.06,wet,5.93,false,false
1290,2026-06-27T20:30:00+00:00,2026-06-27T21:00:00+00:00,27,T42,T41-T48,277.06,wet,5.89,false,false
1291,2026-06-27T21:00:00+00:00,2026-06-27T21:30:00+00:00,27,T43,T41-T48,277.06,wet,5.45,false,false
1292,2026-06-27T21:30:00+00:00,2026-06-27T22:00:00+00:00,27,T44,T41-T48,277.06,wet,2.79,false,false
1293,2026-06-27T22:00:00+00:00,2026-06-27T22:30:00+00:00,27,T45,T41-T48,277.06,wet,2.56,false,false
1294,2026-06-27T22:30:00+00:00,2026-06-27T23:00:00+00:00,27,T46,T41-T48,277.06,wet,2.31,false,false
1295,2026-06-27T23:00:00+00:00,2026-06-27T23:30:00+00:00,27,T47,T41-T48,277.06,wet,2.21,false,false
1296,2026-06-27T23:30:00+00:00,2026-06-28T00:00:00+00:00,27,T48,T41-T48,277.06,wet,2.58,false,false
1297,2026-06-28T00:00:00+00:00,2026-06-28T00:30:00+00:00,28,T1,T1-T8,228.42,dry,0.39,false,false
1298,2026-06-28T00:30:00+00:00,2026-06-28T01:00:00+00:00,28,T2,T1-T8,228.42,dry,0.17,false,false
1299,2026-06-28T01:00:00+00:00,2026-06-28T01:30:00+00:00,28,T3,T1-T8,228.42,dry,0.45,false,false
1300,2026-06-28T01:30:00+00:00,2026-06-28T02:00:00+00:00,28,T4,T1-T8,228.42,dry,0.47,false,false
1301,2026-06-28T02:00:00+00:00,2026-06-28T02:30:00+00:00,28,T5,T1-T8,228.42,dry,0.44,false,false
1302,2026-06-28T02:30:00+00:00,2026-06-28T03:00:00+00:00,28,T6,T1-T8,228.42,dry,0.41,false,false
1303,2026-06-28T03:00:00+00:00,2026-06-28T03:30:00+00:00,28,T7,T1-T8,228.42,dry,0.21,false,false
1304,2026-06-28T03:30:00+00:00,2026-06-28T04:00:00+00:00,28,T8,T1-T8,228.42,dry,0.17,false,false
1305,2026-06-28T04:00:00+00:00,2026-06-28T04:30:00+00:00,28,T9,T9-T16,257.37,dry,0.22,false,false
1306,2026-06-28T04:30:00+00:00,2026-06-28T05:00:00+00:00,28,T10,T9-T16,257.37,dry,0.38,false,false
1307,2026-06-28T05:00:00+00:00,2026-06-28T05:30:00+00:00,28,T11,T9-T16,257.37,dry,0.30,false,false
1308,2026-06-28T05:30:00+00:00,2026-06-28T06:00:00+00:00,28,T12,T9-T16,257.37,dry,1.73,false,false
1309,2026-06-28T06:00:00+00:00,2026-06-28T06:30:00+00:00,28,T13,T9-T16,257.37,dry,1.85,false,false
1310,2026-06-28T06:30:00+00:00,2026-06-28T07:00:00+00:00,28,T14,T9-T16,257.37,dry,1.58,false,false
1311,2026-06-28T07:00:00+00:00,2026-06-28T07:30:00+00:00,28,T15,T9-T16,257.37,dry,1.56,false,false
1312,2026-06-28T07:30:00+00:00,2026-06-28T08:00:00+00:00,28,T16,T9-T16,257.37,dry,1.74,false,false
1313,2026-06-28T08:00:00+00:00,2026-06-28T08:30:00+00:00,28,T17,T17-T24,282.66,dry,1.56,false,false
1314,2026-06-28T08:30:00+00:00,2026-06-28T09:00:00+00:00,28,T18,T17-T24,282.66,dry,1.85,false,false
1315,2026-06-28T09:00:00+00:00,2026-06-28T09:30:00+00:00,28,T19,T17-T24,282.66,dry,1.76,false,false
1316,2026-06-28T09:30:00+00:00,2026-06-28T10:00:00+00:00,28,T20,T17-T24,282.66,dry,1.68,false,false
1317,2026-06-28T10:00:00+00:00,2026-06-28T10:30:00+00:00,28,T21,T17-T24,282.66,dry,1.65,false,false
1318,2026-06-28T10:30:00+00:00,2026-06-28T11:00:00+00:00,28,T22,T17-T24,282.66,dry,0.91,false,false
1319,2026-06-28T11:00:00+00:00,2026-06-28T11:30:00+00:00,28,T23,T17-T24,282.66,dry,0.75,false,false
1320,2026-06-28T11:30:00+00:00,2026-06-28T12:00:00+00:00,28,T24,T17-T24,282.66,dry,0.89,false,false
1321,2026-06-28T12:00:00+00:00,2026-06-28T12:30:00+00:00,28,T25,T25-T32,283.90,dry,0.75,true,false
1322,2026-06-28T12:30:00+00:00,2026-06-28T13:00:00+00:00,28,T26,T25-T32,283.90,dry,0.64,true,false
1323,2026-06-28T13:00:00+00:00,2026-06-28T13:30:00+00:00,28,T27,T25-T32,283.90,dry,0.74,true,false
1324,2026-06-28T13:30:00+00:00,2026-06-28T14:00:00+00:00,28,T28,T25-T32,283.90,dry,0.94,true,false
1325,2026-06-28T14:00:00+00:00,2026-06-28T14:30:00+00:00,28,T29,T25-T32,283.90,dry,0.66,false,false
1326,2026-06-28T14:30:00+00:00,2026-06-28T15:00:00+00:00,28,T30,T25-T32,283.90,dry,0.78,false,false
1327,2026-06-28T15:00:00+00:00,2026-06-28T15:30:00+00:00,28,T31,T25-T32,283.90,dry,0.63,false,false
1328,2026-06-28T15:30:00+00:00,2026-06-28T16:00:00+00:00,28,T32,T25-T32,283.90,dry,0.87,false,false
1329,2026-06-28T16:00:00+00:00,2026-06-28T16:30:00+00:00,28,T33,T33-T40,302.47,dry,2.04,false,false
1330,2026-06-28T16:30:00+00:00,2026-06-28T17:00:00+00:00,28,T34,T33-T40,302.47,dry,2.03,false,false
1331,2026-06-28T17:00:00+00:00,2026-06-28T17:30:00+00:00,28,T35,T33-T40,302.47,dry,1.72,false,false
1332,2026-06-28T17:30:00+00:00,2026-06-28T18:00:00+00:00,28,T36,T33-T40,302.47,dry,1.84,false,false
1333,2026-06-28T18:00:00+00:00,2026-06-28T18:30:00+00:00,28,T37,T33-T40,302.47,dry,1.80,false,false
1334,2026-06-28T18:30:00+00:00,2026-06-28T19:00:00+00:00,28,T38,T33-T40,302.47,dry,1.79,false,false
1335,2026-06-28T19:00:00+00:00,2026-06-28T19:30:00+00:00,28,T39,T33-T40,302.47,dry,1.69,false,false
1336,2026-06-28T19:30:00+00:00,2026-06-28T20:00:00+00:00,28,T40,T33-T40,302.47,dry,1.99,false,false
1337,2026-06-28T20:00:00+00:00,2026-06-28T20:30:00+00:00,28,T41,T41-T48,277.06,dry,1.88,false,false
1338,2026-06-28T20:30:00+00:00,2026-06-28T21:00:00+00:00,28,T42,T41-T48,277.06,dry,1.81,false,false
1339,2026-06-28T21:00:00+00:00,2026-06-28T21:30:00+00:00,28,T43,T41-T48,277.06,dry,1.85,false,false
1340,2026-06-28T21:30:00+00:00,2026-06-28T22:00:00+00:00,28,T44,T41-T48,277.06,dry,0.39,false,false
1341,2026-06-28T22:00:00+00:00,2026-06-28T22:30:00+00:00,28,T45,T41-T48,277.06,dry,0.55,false,false
1342,2026-06-28T22:30:00+00:00,2026-06-28T23:00:00+00:00,28,T46,T41-T48,277.06,dry,0.33,false,false
1343,2026-06-28T23:00:00+00:00,2026-06-28T23:30:00+00:00,28,T47,T41-T48,277.06,dry,0.58,false,false
1344,2026-06-28T23:30:00+00:00,2026-06-29T00:00:00+00:00,28,T48,T41-T48,277.06,dry,0.28,false,false
1345,2026-06-29T00:00:00+00:00,2026-06-29T00:30:00+00:00,29,T1,T1-T8,228.42,severe_wet_afternoon,2.03,false,false
1346,2026-06-29T00:30:00+00:00,2026-06-29T01:00:00+00:00,29,T2,T1-T8,228.42,severe_wet_afternoon,2.51,false,false
1347,2026-06-29T01:00:00+00:00,2026-06-29T01:30:00+00:00,29,T3,T1-T8,228.42,severe_wet_afternoon,2.12,false,false
1348,2026-06-29T01:30:00+00:00,2026-06-29T02:00:00+00:00,29,T4,T1-T8,228.42,severe_wet_afternoon,2.05,false,false
1349,2026-06-29T02:00:00+00:00,2026-06-29T02:30:00+00:00,29,T5,T1-T8,228.42,severe_wet_afternoon,2.50,false,false
1350,2026-06-29T02:30:00+00:00,2026-06-29T03:00:00+00:00,29,T6,T1-T8,228.42,severe_wet_afternoon,2.04,false,false
1351,2026-06-29T03:00:00+00:00,2026-06-29T03:30:00+00:00,29,T7,T1-T8,228.42,severe_wet_afternoon,2.32,false,false
1352,2026-06-29T03:30:00+00:00,2026-06-29T04:00:00+00:00,29,T8,T1-T8,228.42,severe_wet_afternoon,2.21,false,false
1353,2026-06-29T04:00:00+00:00,2026-06-29T04:30:00+00:00,29,T9,T9-T16,257.37,severe_wet_afternoon,2.50,false,false
1354,2026-06-29T04:30:00+00:00,2026-06-29T05:00:00+00:00,29,T10,T9-T16,257.37,severe_wet_afternoon,2.01,false,false
1355,2026-06-29T05:00:00+00:00,2026-06-29T05:30:00+00:00,29,T11,T9-T16,257.37,severe_wet_afternoon,2.54,false,false
1356,2026-06-29T05:30:00+00:00,2026-06-29T06:00:00+00:00,29,T12,T9-T16,257.37,severe_wet_afternoon,4.67,false,false
1357,2026-06-29T06:00:00+00:00,2026-06-29T06:30:00+00:00,29,T13,T9-T16,257.37,severe_wet_afternoon,4.63,false,false
1358,2026-06-29T06:30:00+00:00,2026-06-29T07:00:00+00:00,29,T14,T9-T16,257.37,severe_wet_afternoon,4.71,false,false
1359,2026-06-29T07:00:00+00:00,2026-06-29T07:30:00+00:00,29,T15,T9-T16,257.37,severe_wet_afternoon,4.89,false,false
1360,2026-06-29T07:30:00+00:00,2026-06-29T08:00:00+00:00,29,T16,T9-T16,257.37,severe_wet_afternoon,4.87,false,false
1361,2026-06-29T08:00:00+00:00,2026-06-29T08:30:00+00:00,29,T17,T17-T24,282.66,severe_wet_afternoon,4.64,false,false
1362,2026-06-29T08:30:00+00:00,2026-06-29T09:00:00+00:00,29,T18,T17-T24,282.66,severe_wet_afternoon,4.49,false,false
1363,2026-06-29T09:00:00+00:00,2026-06-29T09:30:00+00:00,29,T19,T17-T24,282.66,severe_wet_afternoon,4.63,false,false
1364,2026-06-29T09:30:00+00:00,2026-06-29T10:00:00+00:00,29,T20,T17-T24,282.66,severe_wet_afternoon,4.57,false,false
1365,2026-06-29T10:00:00+00:00,2026-06-29T10:30:00+00:00,29,T21,T17-T24,282.66,severe_wet_afternoon,4.63,false,false
1366,2026-06-29T10:30:00+00:00,2026-06-29T11:00:00+00:00,29,T22,T17-T24,282.66,severe_wet_afternoon,3.30,false,false
1367,2026-06-29T11:00:00+00:00,2026-06-29T11:30:00+00:00,29,T23,T17-T24,282.66,severe_wet_afternoon,3.27,false,false
1368,2026-06-29T11:30:00+00:00,2026-06-29T12:00:00+00:00,29,T24,T17-T24,282.66,severe_wet_afternoon,9.16,false,false
1369,2026-06-29T12:00:00+00:00,2026-06-29T12:30:00+00:00,29,T25,T25-T32,283.90,severe_wet_afternoon,8.92,false,false
1370,2026-06-29T12:30:00+00:00,2026-06-29T13:00:00+00:00,29,T26,T25-T32,283.90,severe_wet_afternoon,8.90,false,false
1371,2026-06-29T13:00:00+00:00,2026-06-29T13:30:00+00:00,29,T27,T25-T32,283.90,severe_wet_afternoon,8.50,false,false
1372,2026-06-29T13:30:00+00:00,2026-06-29T14:00:00+00:00,29,T28,T25-T32,283.90,severe_wet_afternoon,8.68,false,false
1373,2026-06-29T14:00:00+00:00,2026-06-29T14:30:00+00:00,29,T29,T25-T32,283.90,severe_wet_afternoon,8.67,false,false
1374,2026-06-29T14:30:00+00:00,2026-06-29T15:00:00+00:00,29,T30,T25-T32,283.90,severe_wet_afternoon,8.99,false,false
1375,2026-06-29T15:00:00+00:00,2026-06-29T15:30:00+00:00,29,T31,T25-T32,283.90,severe_wet_afternoon,8.67,false,false
1376,2026-06-29T15:30:00+00:00,2026-06-29T16:00:00+00:00,29,T32,T25-T32,283.90,severe_wet_afternoon,9.01,false,false
1377,2026-06-29T16:00:00+00:00,2026-06-29T16:30:00+00:00,29,T33,T33-T40,302.47,severe_wet_afternoon,12.12,false,false
1378,2026-06-29T16:30:00+00:00,2026-06-29T17:00:00+00:00,29,T34,T33-T40,302.47,severe_wet_afternoon,12.79,false,false
1379,2026-06-29T17:00:00+00:00,2026-06-29T17:30:00+00:00,29,T35,T33-T40,302.47,severe_wet_afternoon,12.66,false,false
1380,2026-06-29T17:30:00+00:00,2026-06-29T18:00:00+00:00,29,T36,T33-T40,302.47,severe_wet_afternoon,12.54,false,false
1381,2026-06-29T18:00:00+00:00,2026-06-29T18:30:00+00:00,29,T37,T33-T40,302.47,severe_wet_afternoon,12.61,false,false
1382,2026-06-29T18:30:00+00:00,2026-06-29T19:00:00+00:00,29,T38,T33-T40,302.47,severe_wet_afternoon,12.69,true,false
1383,2026-06-29T19:00:00+00:00,2026-06-29T19:30:00+00:00,29,T39,T33-T40,302.47,severe_wet_afternoon,4.91,true,false
1384,2026-06-29T19:30:00+00:00,2026-06-29T20:00:00+00:00,29,T40,T33-T40,302.47,severe_wet_afternoon,4.84,true,false
1385,2026-06-29T20:00:00+00:00,2026-06-29T20:30:00+00:00,29,T41,T41-T48,277.06,severe_wet_afternoon,4.94,true,false
1386,2026-06-29T20:30:00+00:00,2026-06-29T21:00:00+00:00,29,T42,T41-T48,277.06,severe_wet_afternoon,4.84,false,false
1387,2026-06-29T21:00:00+00:00,2026-06-29T21:30:00+00:00,29,T43,T41-T48,277.06,severe_wet_afternoon,5.20,true,false
1388,2026-06-29T21:30:00+00:00,2026-06-29T22:00:00+00:00,29,T44,T41-T48,277.06,severe_wet_afternoon,2.67,true,false
1389,2026-06-29T22:00:00+00:00,2026-06-29T22:30:00+00:00,29,T45,T41-T48,277.06,severe_wet_afternoon,2.28,true,false
1390,2026-06-29T22:30:00+00:00,2026-06-29T23:00:00+00:00,29,T46,T41-T48,277.06,severe_wet_afternoon,2.30,true,false
1391,2026-06-29T23:00:00+00:00,2026-06-29T23:30:00+00:00,29,T47,T41-T48,277.06,severe_wet_afternoon,2.25,true,false
1392,2026-06-29T23:30:00+00:00,2026-06-30T00:00:00+00:00,29,T48,T41-T48,277.06,severe_wet_afternoon,2.43,true,false
1393,2026-06-30T00:00:00+00:00,2026-06-30T00:30:00+00:00,30,T1,T1-T8,228.42,extreme_dry,0.05,true,false
1394,2026-06-30T00:30:00+00:00,2026-06-30T01:00:00+00:00,30,T2,T1-T8,228.42,extreme_dry,0.13,true,false
1395,2026-06-30T01:00:00+00:00,2026-06-30T01:30:00+00:00,30,T3,T1-T8,228.42,extreme_dry,0.05,false,false
1396,2026-06-30T01:30:00+00:00,2026-06-30T02:00:00+00:00,30,T4,T1-T8,228.42,extreme_dry,0.25,false,false
1397,2026-06-30T02:00:00+00:00,2026-06-30T02:30:00+00:00,30,T5,T1-T8,228.42,extreme_dry,0.05,false,false
1398,2026-06-30T02:30:00+00:00,2026-06-30T03:00:00+00:00,30,T6,T1-T8,228.42,extreme_dry,0.05,false,false
1399,2026-06-30T03:00:00+00:00,2026-06-30T03:30:00+00:00,30,T7,T1-T8,228.42,extreme_dry,0.17,false,false
1400,2026-06-30T03:30:00+00:00,2026-06-30T04:00:00+00:00,30,T8,T1-T8,228.42,extreme_dry,0.05,false,false
1401,2026-06-30T04:00:00+00:00,2026-06-30T04:30:00+00:00,30,T9,T9-T16,257.37,extreme_dry,0.05,false,false
1402,2026-06-30T04:30:00+00:00,2026-06-30T05:00:00+00:00,30,T10,T9-T16,257.37,extreme_dry,0.11,false,false
1403,2026-06-30T05:00:00+00:00,2026-06-30T05:30:00+00:00,30,T11,T9-T16,257.37,extreme_dry,0.27,false,false
1404,2026-06-30T05:30:00+00:00,2026-06-30T06:00:00+00:00,30,T12,T9-T16,257.37,extreme_dry,0.74,false,false
1405,2026-06-30T06:00:00+00:00,2026-06-30T06:30:00+00:00,30,T13,T9-T16,257.37,extreme_dry,0.66,true,false
1406,2026-06-30T06:30:00+00:00,2026-06-30T07:00:00+00:00,30,T14,T9-T16,257.37,extreme_dry,0.56,true,false
1407,2026-06-30T07:00:00+00:00,2026-06-30T07:30:00+00:00,30,T15,T9-T16,257.37,extreme_dry,0.72,true,false
1408,2026-06-30T07:30:00+00:00,2026-06-30T08:00:00+00:00,30,T16,T9-T16,257.37,extreme_dry,0.47,true,false
1409,2026-06-30T08:00:00+00:00,2026-06-30T08:30:00+00:00,30,T17,T17-T24,282.66,extreme_dry,0.71,true,false
1410,2026-06-30T08:30:00+00:00,2026-06-30T09:00:00+00:00,30,T18,T17-T24,282.66,extreme_dry,0.66,true,false
1411,2026-06-30T09:00:00+00:00,2026-06-30T09:30:00+00:00,30,T19,T17-T24,282.66,extreme_dry,0.61,true,false
1412,2026-06-30T09:30:00+00:00,2026-06-30T10:00:00+00:00,30,T20,T17-T24,282.66,extreme_dry,0.64,true,false
1413,2026-06-30T10:00:00+00:00,2026-06-30T10:30:00+00:00,30,T21,T17-T24,282.66,extreme_dry,0.75,true,false
1414,2026-06-30T10:30:00+00:00,2026-06-30T11:00:00+00:00,30,T22,T17-T24,282.66,extreme_dry,0.24,true,false
1415,2026-06-30T11:00:00+00:00,2026-06-30T11:30:00+00:00,30,T23,T17-T24,282.66,extreme_dry,0.40,true,false
1416,2026-06-30T11:30:00+00:00,2026-06-30T12:00:00+00:00,30,T24,T17-T24,282.66,extreme_dry,0.47,false,false
1417,2026-06-30T12:00:00+00:00,2026-06-30T12:30:00+00:00,30,T25,T25-T32,283.90,extreme_dry,0.16,false,false
1418,2026-06-30T12:30:00+00:00,2026-06-30T13:00:00+00:00,30,T26,T25-T32,283.90,extreme_dry,0.30,false,false
1419,2026-06-30T13:00:00+00:00,2026-06-30T13:30:00+00:00,30,T27,T25-T32,283.90,extreme_dry,0.14,false,false
1420,2026-06-30T13:30:00+00:00,2026-06-30T14:00:00+00:00,30,T28,T25-T32,283.90,extreme_dry,0.26,false,false
1421,2026-06-30T14:00:00+00:00,2026-06-30T14:30:00+00:00,30,T29,T25-T32,283.90,extreme_dry,0.15,false,false
1422,2026-06-30T14:30:00+00:00,2026-06-30T15:00:00+00:00,30,T30,T25-T32,283.90,extreme_dry,0.27,false,false
1423,2026-06-30T15:00:00+00:00,2026-06-30T15:30:00+00:00,30,T31,T25-T32,283.90,extreme_dry,0.43,false,false
1424,2026-06-30T15:30:00+00:00,2026-06-30T16:00:00+00:00,30,T32,T25-T32,283.90,extreme_dry,0.39,false,false
1425,2026-06-30T16:00:00+00:00,2026-06-30T16:30:00+00:00,30,T33,T33-T40,302.47,extreme_dry,0.61,false,false
1426,2026-06-30T16:30:00+00:00,2026-06-30T17:00:00+00:00,30,T34,T33-T40,302.47,extreme_dry,0.84,false,false
1427,2026-06-30T17:00:00+00:00,2026-06-30T17:30:00+00:00,30,T35,T33-T40,302.47,extreme_dry,0.71,false,false
1428,2026-06-30T17:30:00+00:00,2026-06-30T18:00:00+00:00,30,T36,T33-T40,302.47,extreme_dry,0.84,false,false
1429,2026-06-30T18:00:00+00:00,2026-06-30T18:30:00+00:00,30,T37,T33-T40,302.47,extreme_dry,0.75,false,false
1430,2026-06-30T18:30:00+00:00,2026-06-30T19:00:00+00:00,30,T38,T33-T40,302.47,extreme_dry,0.79,false,false
1431,2026-06-30T19:00:00+00:00,2026-06-30T19:30:00+00:00,30,T39,T33-T40,302.47,extreme_dry,0.75,false,false
1432,2026-06-30T19:30:00+00:00,2026-06-30T20:00:00+00:00,30,T40,T33-T40,302.47,extreme_dry,0.82,false,false
1433,2026-06-30T20:00:00+00:00,2026-06-30T20:30:00+00:00,30,T41,T41-T48,277.06,extreme_dry,0.65,false,false
1434,2026-06-30T20:30:00+00:00,2026-06-30T21:00:00+00:00,30,T42,T41-T48,277.06,extreme_dry,0.86,false,false
1435,2026-06-30T21:00:00+00:00,2026-06-30T21:30:00+00:00,30,T43,T41-T48,277.06,extreme_dry,0.81,false,false
1436,2026-06-30T21:30:00+00:00,2026-06-30T22:00:00+00:00,30,T44,T41-T48,277.06,extreme_dry,0.05,false,false
1437,2026-06-30T22:00:00+00:00,2026-06-30T22:30:00+00:00,30,T45,T41-T48,277.06,extreme_dry,0.08,false,false
1438,2026-06-30T22:30:00+00:00,2026-06-30T23:00:00+00:00,30,T46,T41-T48,277.06,extreme_dry,0.15,false,false
1439,2026-06-30T23:00:00+00:00,2026-06-30T23:30:00+00:00,30,T47,T41-T48,277.06,extreme_dry,0.12,false,false
1440,2026-06-30T23:30:00+00:00,2026-07-01T00:00:00+00:00,30,T48,T41-T48,277.06,extreme_dry,0.26,false,false
